src,dst,weight
6657,509,1
6657,656,3
6657,3977,1
6657,6167,1
6657,6657,1
6657,6802,5
6657,7804,1
6658,43,1
6658,814,1
6658,1631,1
6658,4167,1
6658,4881,1
6658,5221,2
6658,6027,4
6658,6658,1
6658,7291,1
6659,451,1
6659,1163,1
6659,1166,4
6659,1535,1
6659,2682,1
6659,3197,1
6659,3849,1
6659,6659,1
6660,940,1
6660,2947,1
6660,3752,1
6660,5385,1
6660,6660,5
6660,7063,1
6660,7171,1
6661,395,1
6661,599,2
6661,631,2
6661,749,2
6661,1771,1
6661,2424,1
6661,3292,1
6661,3812,1
6661,3854,1
6661,4324,1
6661,5591,6
6661,6290,3
6661,6402,6
6661,6661,7
6661,7228,1
6661,7233,1
6661,7510,1
6661,7560,1
6662,5919,1
6662,6493,3
6662,6522,4
6662,6535,1
6662,6696,3
6662,7396,1
6663,532,1
6663,936,4
6663,3277,1
6663,4444,1
6663,6698,3
6663,7662,6
6664,43,4
6664,125,1
6664,300,1
6664,305,1
6664,334,1
6664,341,1
6664,655,1
6664,804,1
6664,894,1
6664,1064,1
6664,1208,1
6664,1331,1
6664,1789,1
6664,1819,2
6664,1935,1
6664,1938,1
6664,1965,1
6664,2802,1
6664,2825,1
6664,3070,1
6664,3145,1
6664,4041,1
6664,4163,1
6664,5151,1
6664,5163,1
6664,6192,1
6664,6530,1
6664,6910,1
6665,5836,12
6665,7082,1
6666,209,1
6666,764,1
6666,1622,2
6666,6201,1
6667,190,1
6667,753,3
6667,1716,1
6667,1849,2
6667,6667,1
6667,6958,2
6668,305,4
6668,694,1
6668,854,1
6668,934,1
6668,1581,6
6668,1583,1
6668,1719,4
6668,1972,1
6668,3362,1
6668,3606,1
6668,4094,1
6668,5040,19
6668,6149,2
6668,6624,1
6668,6668,19
6668,6857,1
6668,7246,1
6669,339,1
6669,3295,1
6669,6156,1
6669,6669,1
6670,274,3
6670,325,1
6670,2269,1
6670,2314,1
6670,3527,4
6670,3812,1
6670,5659,1
6670,5834,1
6670,6323,9
6670,6435,14
6670,6456,8
6670,6481,1
6670,6670,17
6670,6771,1
6670,7224,2
6670,7455,4
6670,7720,12
6671,43,1
6671,141,1
6671,634,1
6671,6160,1
6671,6585,1
6672,5209,3
6672,6672,2
6673,289,3
6674,4425,1
6674,4578,5
6674,7069,1
6674,7103,1
6674,7104,1
6675,76,1
6675,88,1
6675,151,7
6675,190,1
6675,403,2
6675,2328,1
6675,5701,1
6675,6675,1
6676,1931,1
6676,2951,1
6676,3388,1
6676,4812,6
6676,5004,1
6676,6067,1
6676,6281,4
6676,6676,1
6677,88,1
6677,221,1
6677,304,1
6677,634,1
6677,910,1
6677,2793,1
6677,2927,4
6677,4617,1
6677,4634,1
6677,4723,1
6677,5464,2
6677,6677,6
6677,6968,1
6677,6973,1
6677,7205,1
6678,401,1
6678,437,2
6678,1374,1
6678,1592,1
6678,2290,3
6678,2745,1
6678,2907,1
6678,3017,1
6678,3452,1
6678,4721,1
6678,5293,1
6678,5768,1
6678,6678,1
6679,303,2
6679,946,1
6679,947,1
6679,949,1
6679,2436,1
6680,193,1
6680,469,1
6680,615,1
6680,1017,2
6680,2413,1
6680,2513,1
6680,5519,1
6680,6322,1
6680,7551,2
6681,143,1
6681,1349,1
6681,2454,4
6681,3709,2
6681,6681,5
6681,6741,3
6681,6943,5
6681,7848,1
6682,49,1
6682,66,1
6682,88,1
6682,193,1
6682,1042,1
6682,1565,1
6682,1700,1
6682,2218,1
6682,2436,2
6682,3360,1
6682,3616,1
6682,6913,1
6682,7235,1
6682,7378,1
6683,1193,1
6683,2370,1
6683,3926,1
6684,462,2
6684,3503,1
6684,6684,1
6685,159,2
6685,190,1
6685,1021,1
6685,2358,1
6685,3435,5
6685,3731,2
6685,3754,1
6685,6685,2
6686,135,1
6686,309,2
6686,4037,2
6686,6972,1
6687,6687,1
6688,135,3
6688,1648,5
6688,1988,1
6688,4095,1
6688,4290,1
6688,4437,4
6688,4478,1
6688,5433,1
6689,209,4
6689,228,1
6689,307,2
6689,308,1
6689,1282,1
6689,3854,1
6689,6078,1
6690,309,1
6690,413,1
6690,562,2
6690,2099,1
6690,2478,1
6690,4183,1
6690,5217,1
6690,6202,1
6691,259,15
6691,616,1
6691,1036,1
6691,2439,21
6691,2909,1
6691,2990,2
6691,3999,1
6691,5362,4
6691,6691,3
6691,6692,2
6692,259,7
6692,299,1
6692,2439,3
6692,2848,1
6692,2909,1
6692,2990,1
6692,3082,1
6692,3136,1
6692,3208,1
6692,3355,1
6692,3634,1
6692,3735,1
6692,5362,6
6692,6029,1
6692,6074,4
6692,6415,1
6692,6691,2
6692,6692,1
6693,4327,1
6694,529,1
6694,556,1
6694,2642,1
6694,4684,6
6694,6618,1
6694,6694,3
6695,43,1
6695,3564,1
6695,3866,2
6695,5328,10
6695,6695,1
6696,88,1
6696,150,1
6696,427,1
6696,2225,1
6696,3756,1
6696,4571,1
6696,5668,1
6696,6493,2
6696,6535,1
6696,6662,1
6697,798,1
6697,2169,1
6697,3866,1
6697,4128,1
6697,4183,1
6697,6886,1
6698,44,1
6698,210,3
6698,334,1
6698,936,2
6698,3277,1
6698,4923,1
6698,6456,1
6698,6663,7
6698,7090,1
6698,7662,1
6699,110,1
6699,3430,1
6699,6699,3
6699,7100,1
6699,7257,1
6700,440,1
6700,1369,2
6700,2272,1
6700,2832,1
6700,2925,5
6701,596,13
6701,3298,1
6701,5126,1
6701,6701,6
6702,291,2
6702,722,2
6702,1106,1
6702,3168,2
6702,3383,1
6702,6702,2
6703,74,1
6703,206,10
6703,1017,2
6703,1085,1
6703,3488,1
6703,3548,7
6703,3576,1
6703,3724,1
6703,5174,3
6703,5519,1
6703,6703,3
6703,6810,1
6703,6970,6
6703,7221,11
6704,442,1
6704,3204,3
6704,6704,1
6705,204,2
6705,488,1
6705,3162,2
6705,6705,3
6705,6957,1
6705,7035,1
6706,44,4
6706,141,1
6706,143,2
6706,554,2
6706,1902,15
6706,4706,3
6706,4818,33
6706,5576,1
6706,5834,1
6706,6375,1
6706,6706,8
6706,6983,2
6706,7034,2
6706,7562,1
6707,252,1
6707,359,1
6707,452,1
6707,1060,1
6707,2004,1
6707,5880,1
6708,43,2
6708,74,1
6708,557,1
6708,1945,1
6708,2576,1
6708,3537,9
6708,6708,9
6709,360,1
6709,769,1
6709,774,1
6709,1472,1
6709,2551,1
6709,2623,1
6709,3995,1
6709,4316,1
6709,6471,1
6709,6709,1
6710,603,1
6710,6867,1
6711,504,1
6711,6711,7
6711,7327,6
6712,2371,1
6712,3136,3
6712,3420,6
6712,4356,2
6712,5481,1
6712,7848,1
6713,1024,7
6713,1542,1
6713,3590,5
6713,3909,1
6713,4363,1
6713,4384,13
6713,4649,7
6713,4718,9
6713,5946,5
6713,6271,1
6714,665,1
6714,2079,8
6714,4171,1
6714,6316,1
6714,6714,3
6714,6872,1
6715,143,2
6715,1849,2
6715,3779,1
6715,4080,1
6715,6715,3
6715,6998,2
6716,303,2
6716,418,1
6716,541,1
6716,714,1
6716,1163,3
6716,1985,1
6716,3362,3
6716,3933,4
6716,4253,1
6716,4844,1
6716,5975,1
6716,6499,3
6716,6716,4
6716,6836,1
6716,6857,1
6716,7102,4
6717,143,2
6717,1793,1
6717,2097,1
6717,3349,1
6717,3577,2
6717,5323,1
6717,6101,1
6717,6585,1
6717,6717,1
6717,6979,1
6718,177,1
6718,190,1
6718,324,1
6718,2773,1
6718,4387,1
6718,5402,1
6718,6823,1
6719,1253,1
6719,3713,2
6719,5070,1
6719,5155,2
6719,5236,1
6719,5481,1
6719,5621,1
6719,5821,5
6720,63,1
6720,125,1
6720,674,1
6720,764,1
6720,1456,3
6720,1457,1
6720,1819,1
6720,2551,1
6720,2561,1
6720,2604,1
6720,3355,2
6720,3723,1
6720,4315,2
6720,5380,1
6720,5398,5
6720,6047,3
6720,6379,1
6720,6720,4
6720,6750,1
6720,6832,5
6720,6868,1
6720,7318,1
6721,495,1
6721,860,8
6721,1937,1
6721,2286,3
6721,6721,14
6721,7198,3
6722,88,1
6722,104,4
6722,209,1
6722,1101,5
6722,2551,1
6722,6722,3
6723,142,1
6723,634,1
6723,1294,1
6723,1519,1
6723,1724,1
6723,1793,2
6723,2162,1
6723,2940,1
6723,4293,1
6723,4572,1
6723,4825,1
6723,6313,1
6724,43,1
6724,88,2
6724,110,2
6724,196,2
6725,482,1
6725,684,3
6725,1104,1
6725,1924,1
6725,4559,1
6725,4706,1
6725,5117,1
6725,6725,2
6725,6976,1
6725,7141,2
6726,100,1
6726,660,1
6726,2347,2
6726,5494,1
6726,6014,1
6727,43,1
6727,117,1
6727,570,1
6727,750,2
6727,894,8
6727,899,1
6727,1435,1
6727,2713,1
6727,3795,1
6727,5721,1
6727,5853,1
6727,5910,1
6729,88,3
6729,91,1
6729,104,1
6729,130,1
6729,190,5
6729,725,1
6729,1126,1
6729,1163,1
6729,1614,5
6729,1832,1
6729,3993,1
6729,6030,1
6729,6206,1
6729,6818,1
6730,80,1
6730,299,1
6730,6730,6
6731,43,1
6731,44,1
6731,143,1
6731,190,1
6731,282,2
6731,634,1
6731,1435,1
6731,1849,2
6731,2364,9
6731,3430,1
6731,4509,1
6731,4822,1
6731,6532,1
6731,6731,5
6731,7166,1
6732,44,1
6732,100,1
6732,143,3
6732,150,1
6732,190,1
6732,1028,1
6732,2364,1
6732,2798,3
6732,2923,1
6732,2979,1
6732,3359,1
6732,4308,1
6732,4311,1
6732,4725,1
6732,4779,1
6732,5089,1
6732,5119,3
6732,5621,1
6732,6732,8
6732,6781,1
6732,6821,1
6732,6990,1
6732,7049,3
6732,7294,1
6732,7493,2
6733,43,1
6733,3628,7
6733,5875,1
6733,6733,1
6733,7002,1
6733,7008,2
6733,7310,3
6733,7349,1
6734,469,1
6734,2531,1
6734,2609,2
6734,5360,1
6734,6734,4
6735,2891,1
6735,4343,1
6735,5919,12
6735,6522,1
6735,6859,1
6735,7071,8
6735,7396,8
6736,225,1
6736,284,1
6736,300,1
6736,509,3
6736,775,1
6736,1355,1
6736,6736,4
6736,6974,8
6736,7134,1
6737,1923,1
6737,2241,1
6737,2916,2
6737,4379,1
6737,6271,2
6737,6737,2
6738,141,1
6738,765,1
6738,1580,1
6738,2364,1
6738,2578,3
6738,2798,1
6738,6738,1
6738,7589,1
6739,190,1
6739,280,1
6739,424,1
6739,634,1
6739,769,1
6739,901,1
6739,1565,1
6739,1972,1
6739,4855,1
6740,210,2
6740,728,1
6740,1253,1
6740,3762,1
6740,4210,1
6740,4348,1
6740,4494,1
6740,4511,1
6740,4905,2
6740,5663,1
6740,5879,1
6740,7451,1
6740,7509,1
6741,477,1
6741,1619,1
6741,2213,1
6741,5481,1
6741,5554,2
6741,6681,1
6742,1069,2
6742,1107,1
6742,1456,1
6742,1717,1
6742,2994,1
6742,7670,1
6743,864,1
6743,2314,1
6743,2553,1
6743,6743,3
6743,7198,1
6744,43,1
6744,414,1
6744,626,1
6744,745,1
6744,877,3
6744,919,1
6744,1352,1
6744,1972,1
6744,2019,1
6744,3082,1
6744,3162,1
6744,3207,3
6744,3774,1
6744,3945,1
6744,3946,1
6744,4126,1
6744,4576,1
6744,5781,1
6745,1446,5
6745,1827,1
6745,6745,7
6746,43,2
6746,110,1
6746,130,1
6746,143,10
6746,163,1
6746,190,1
6746,196,1
6746,221,1
6746,607,3
6746,630,1
6746,634,8
6746,1163,1
6746,1377,1
6746,1724,2
6746,1793,6
6746,2069,1
6746,2162,1
6746,2287,1
6746,2329,3
6746,2565,1
6746,2578,1
6746,2956,1
6746,3087,1
6746,3109,1
6746,3119,1
6746,3175,1
6746,3251,1
6746,3253,1
6746,3348,1
6746,3414,1
6746,3670,1
6746,4013,2
6746,4201,1
6746,4503,1
6746,4616,1
6746,4652,1
6746,4988,1
6746,5080,1
6746,5087,1
6746,5146,1
6746,5383,1
6746,5449,2
6746,6306,3
6746,6561,1
6746,6633,1
6746,6746,5
6746,7074,1
6746,7292,1
6746,7346,42
6746,7550,1
6747,480,1
6747,1073,1
6747,2434,2
6747,3375,2
6747,3913,9
6747,6747,17
6748,440,2
6748,1294,2
6748,3489,1
6748,5055,1
6748,6056,1
6749,43,1
6749,339,1
6749,2333,1
6749,2596,1
6749,4248,1
6749,7030,1
6750,1107,1
6750,1457,1
6750,1614,1
6750,5398,1
6750,5822,1
6750,6221,1
6750,7721,1
6751,694,1
6751,1364,2
6751,1964,1
6751,2670,2
6751,3283,1
6751,5405,1
6751,6751,2
6752,88,2
6752,190,1
6752,634,3
6752,1857,1
6752,2012,1
6752,2162,1
6752,2267,1
6752,2940,1
6752,2956,1
6752,3087,1
6752,3349,1
6752,3351,1
6752,3415,1
6752,6117,1
6752,7103,1
6752,7255,1
6752,7346,1
6752,7580,1
6753,116,4
6753,150,1
6753,5383,2
6753,6259,2
6753,6629,1
6754,43,1
6754,70,1
6754,97,1
6754,143,2
6754,190,1
6754,222,2
6754,237,1
6754,270,1
6754,275,1
6754,281,1
6754,332,1
6754,334,1
6754,644,2
6754,660,1
6754,877,1
6754,1032,5
6754,1104,1
6754,1444,2
6754,1547,1
6754,1565,1
6754,1604,1
6754,1745,1
6754,1749,1
6754,1793,1
6754,1931,1
6754,2019,1
6754,2072,1
6754,2399,1
6754,2773,1
6754,2902,1
6754,2907,1
6754,3629,1
6754,3945,6
6754,4362,1
6754,4470,1
6754,4725,1
6754,4818,4
6754,6541,1
6754,6744,1
6754,6990,1
6754,7090,1
6754,7714,1
6755,190,1
6755,522,2
6755,845,1
6755,947,1
6755,2388,1
6755,5872,1
6755,6755,2
6756,175,1
6756,575,1
6756,2489,6
6756,2847,1
6757,1275,2
6757,6757,3
6758,421,1
6758,643,1
6758,714,1
6758,853,1
6758,1033,2
6758,1116,1
6758,1243,5
6758,1848,1
6758,3298,1
6758,3337,1
6758,3570,1
6758,5607,1
6758,5689,1
6758,6331,4
6758,6758,22
6759,6314,1
6759,6406,3
6759,6759,3
6759,6776,9
6759,7129,4
6759,7801,10
6760,95,1
6760,202,1
6760,299,1
6760,1172,1
6760,1677,1
6760,2317,1
6760,2436,3
6760,2628,1
6760,2813,1
6760,2859,1
6760,3616,1
6760,6760,1
6761,334,1
6761,2551,1
6761,2773,1
6761,3647,1
6761,3945,1
6761,4463,1
6761,4822,1
6761,5124,1
6761,6761,4
6761,7405,1
6762,143,2
6762,282,2
6762,1083,1
6762,1623,1
6762,1965,2
6762,3634,1
6762,6762,1
6763,38,2
6763,2497,3
6763,2721,1
6763,3178,1
6764,360,3
6764,391,1
6764,968,1
6764,1157,2
6764,1307,1
6764,3420,2
6764,3690,3
6764,4763,1
6764,5047,1
6764,5481,1
6764,6505,4
6764,6764,20
6764,6766,2
6765,1807,3
6765,2433,1
6765,4503,1
6765,6765,2
6765,6817,1
6765,7847,1
6766,143,2
6766,339,5
6766,634,1
6766,1163,4
6766,1253,3
6766,2956,1
6766,3282,1
6766,3420,1
6766,4253,2
6766,5272,1
6766,6766,9
6766,7109,1
6767,186,1
6767,332,1
6767,516,2
6767,644,1
6767,1582,1
6767,1832,1
6767,3965,1
6767,6252,1
6768,123,1
6768,339,1
6768,624,3
6768,1169,1
6768,3635,1
6768,5753,1
6768,6768,1
6769,165,1
6769,291,1
6769,1085,1
6769,4807,1
6769,5589,1
6769,6702,1
6769,6769,1
6770,1612,1
6770,5891,8
6770,7194,1
6771,274,1
6771,392,1
6771,5659,2
6771,6323,3
6771,6670,2
6771,6771,1
6771,7224,23
6771,7455,1
6772,38,1
6772,44,2
6772,141,1
6772,159,1
6772,863,1
6772,1849,1
6772,2364,6
6773,27,2
6773,107,1
6773,1135,1
6774,1163,1
6774,4041,1
6774,6774,1
6775,143,3
6775,190,2
6775,473,3
6775,958,1
6775,1349,1
6775,1565,1
6775,2097,1
6775,2161,1
6775,2940,1
6775,3056,1
6775,3304,1
6775,3670,1
6775,3964,1
6775,4078,4
6775,4310,1
6775,4467,1
6775,4562,1
6775,4784,5
6775,5223,1
6775,5445,1
6775,5477,1
6775,5681,1
6775,6143,2
6775,6487,1
6775,6585,2
6775,6633,1
6775,7023,1
6775,7114,1
6776,636,1
6776,6314,1
6776,6406,3
6776,6759,1
6776,6776,1
6776,7129,10
6776,7801,10
6777,6582,1
6777,6777,3
6777,6942,1
6777,7146,2
6778,1120,1
6778,1365,1
6778,4224,1
6778,5191,1
6778,5279,3
6778,5343,1
6779,43,1
6779,125,2
6779,143,1
6779,196,1
6779,225,1
6779,284,3
6779,461,1
6779,539,1
6779,730,1
6779,742,1
6779,1288,1
6779,1537,1
6779,1819,1
6779,2625,1
6779,2684,1
6779,3411,1
6779,6637,2
6779,6974,2
6779,7346,1
6780,256,1
6780,2111,1
6780,3748,1
6780,4996,12
6780,6780,1
6781,143,1
6781,147,2
6781,192,1
6781,761,1
6781,2241,1
6781,3374,1
6781,5325,1
6781,5449,1
6781,6781,1
6781,6876,1
6782,326,2
6782,330,13
6782,852,1
6782,2964,1
6782,3812,1
6782,3854,2
6782,5114,1
6782,5574,1
6782,5638,1
6782,5763,2
6782,5802,17
6782,5887,2
6783,43,2
6783,113,1
6783,159,1
6783,223,1
6783,542,1
6783,694,1
6783,1972,1
6783,2180,1
6783,2489,2
6783,2982,1
6783,3354,1
6783,4967,4
6783,4968,1
6783,6120,1
6783,6783,4
6783,6890,2
6784,1349,3
6784,3991,20
6784,4151,1
6784,4219,1
6784,5894,1
6784,6784,14
6785,221,1
6785,763,1
6785,867,2
6785,894,27
6785,899,9
6785,1435,1
6785,2713,1
6785,3355,2
6785,4773,2
6785,6785,2
6786,176,1
6786,504,5
6786,752,1
6786,2424,1
6786,6786,1
6787,541,1
6787,2847,1
6787,3043,2
6787,4769,4
6787,5139,1
6787,6787,55
6787,7090,1
6787,7218,4
6788,193,3
6788,2706,1
6788,4439,1
6788,6788,2
6789,73,1
6789,102,1
6789,143,1
6789,209,1
6789,261,1
6789,278,4
6789,332,1
6789,389,1
6789,634,9
6789,870,1
6789,1119,1
6789,1196,1
6789,1435,1
6789,1629,1
6789,1681,1
6789,1724,1
6789,1793,1
6789,2012,1
6789,2161,2
6789,2940,1
6789,2967,1
6789,3197,1
6789,3198,1
6789,3282,1
6789,3421,1
6789,3577,2
6789,4161,1
6789,4175,2
6789,5761,1
6789,6643,2
6789,6789,1
6789,7215,1
6789,7337,1
6790,143,1
6790,2773,1
6790,4202,6
6790,6514,1
6791,175,3
6791,507,1
6791,578,4
6791,3812,1
6791,4893,1
6791,5069,14
6791,5386,1
6791,5924,1
6791,6529,1
6791,6791,9
6792,144,1
6792,1350,1
6792,2124,1
6792,2290,1
6792,2881,1
6792,4432,1
6792,6792,1
6792,6857,1
6793,2375,1
6793,2750,1
6794,130,2
6794,135,1
6794,2988,1
6794,5920,1
6795,210,1
6795,5500,1
6795,6795,4
6796,88,2
6796,190,1
6796,509,4
6796,5697,1
6797,3349,1
6797,4573,1
6797,5599,1
6798,43,1
6798,44,1
6798,175,1
6798,6798,2
6799,5178,1
6799,6799,3
6800,43,1
6800,131,9
6800,509,1
6801,44,1
6801,70,1
6801,190,1
6801,253,1
6801,2011,1
6801,4210,1
6801,4636,1
6801,6525,1
6801,6635,11
6802,280,1
6802,656,1
6802,896,1
6802,2130,1
6802,3849,1
6802,4974,2
6802,4976,1
6802,5599,1
6802,6020,1
6802,6377,3
6802,6657,3
6802,6802,1
6802,7214,1
6802,7804,4
6803,43,1
6803,195,1
6803,299,1
6803,1369,2
6803,2713,1
6803,2925,1
6803,6803,1
6803,6869,1
6804,313,1
6804,1835,1
6804,3149,3
6804,3423,2
6804,4217,2
6804,5555,2
6804,6051,1
6804,6357,7
6804,6381,1
6804,6804,2
6804,7078,1
6804,7250,1
6804,7452,1
6805,2793,1
6805,3856,1
6805,4617,3
6805,5971,1
6805,6805,1
6805,7088,2
6806,43,1
6806,221,2
6806,441,6
6806,825,1
6806,5253,2
6806,6145,2
6806,6806,2
6807,35,1
6807,44,1
6807,46,2
6807,54,3
6807,76,1
6807,88,4
6807,143,2
6807,150,1
6807,186,1
6807,187,1
6807,190,2
6807,196,1
6807,235,1
6807,278,1
6807,310,1
6807,332,1
6807,450,1
6807,820,1
6807,1036,1
6807,1095,1
6807,1466,1
6807,1599,1
6807,2065,1
6807,2092,1
6807,2571,1
6807,3485,1
6807,3548,1
6807,3578,1
6807,5167,1
6807,5505,1
6807,6200,2
6807,6398,1
6807,6557,8
6807,6807,2
6807,6831,2
6808,43,2
6808,44,1
6808,88,1
6808,104,1
6808,118,1
6808,121,1
6808,133,1
6808,143,2
6808,144,1
6808,175,3
6808,190,2
6808,200,1
6808,291,1
6808,294,1
6808,321,2
6808,324,1
6808,334,1
6808,346,2
6808,360,1
6808,401,1
6808,406,8
6808,463,1
6808,468,1
6808,546,12
6808,611,1
6808,623,1
6808,645,1
6808,751,1
6808,769,1
6808,795,1
6808,814,1
6808,820,1
6808,875,1
6808,965,1
6808,999,1
6808,1020,1
6808,1187,1
6808,1254,1
6808,1268,1
6808,1321,1
6808,1343,1
6808,1431,1
6808,1478,1
6808,1616,1
6808,1741,1
6808,1834,1
6808,1848,2
6808,1849,1
6808,1965,1
6808,1977,1
6808,2067,2
6808,2094,1
6808,2124,1
6808,2129,1
6808,2397,1
6808,2478,1
6808,2488,1
6808,2551,3
6808,2626,1
6808,2881,1
6808,2956,1
6808,3087,1
6808,3168,1
6808,3201,1
6808,3253,1
6808,3408,1
6808,3688,1
6808,3861,1
6808,3868,1
6808,3949,1
6808,4009,1
6808,4029,1
6808,4152,1
6808,4159,1
6808,4184,1
6808,4329,1
6808,4387,1
6808,4595,1
6808,4945,1
6808,5172,1
6808,5230,1
6808,5536,1
6808,5816,3
6808,5997,1
6808,6346,1
6808,6365,2
6808,6683,1
6808,6808,3
6808,7021,1
6808,7158,16
6808,7362,9
6808,7443,1
6808,7464,9
6808,7505,31
6808,7506,2
6808,7507,5
6808,7508,1
6808,7513,1
6808,7538,3
6808,7544,1
6808,7570,3
6808,7579,1
6808,7637,5
6809,381,1
6809,2535,1
6809,6240,1
6809,6835,1
6809,7098,3
6810,43,1
6810,193,1
6810,256,1
6810,313,2
6810,2706,1
6810,4508,1
6810,5174,2
6810,5519,2
6810,6810,2
6811,221,3
6811,2781,1
6811,2785,1
6811,2795,1
6811,5595,1
6811,5804,6
6811,7345,1
6812,928,1
6812,4241,1
6812,4859,1
6813,43,1
6813,88,1
6813,143,1
6813,235,5
6813,1225,1
6813,2061,1
6813,6813,2
6814,44,1
6814,88,1
6814,143,1
6814,150,1
6814,551,2
6814,6814,13
6815,237,1
6815,804,1
6815,867,1
6815,1503,1
6815,2542,1
6815,6542,1
6815,7522,1
6816,143,1
6816,190,8
6816,634,1
6816,867,1
6816,1059,1
6816,3355,4
6816,4600,1
6816,5663,1
6816,5721,1
6816,6075,1
6816,6816,2
6817,76,1
6817,109,1
6817,173,1
6817,190,1
6817,663,1
6817,883,1
6817,887,1
6817,1129,1
6817,1827,1
6817,2436,1
6817,2515,1
6817,2552,1
6817,3369,1
6817,3972,1
6817,6739,1
6817,6817,1
6817,7505,1
6817,7828,1
6818,655,3
6818,4716,2
6818,5122,1
6818,6818,10
6818,7126,1
6818,7558,1
6819,2489,4
6819,3078,1
6819,3355,1
6819,3515,1
6819,4286,3
6819,6819,1
6819,6843,1
6819,7218,1
6820,3420,7
6820,4545,1
6820,4763,1
6820,6764,2
6820,6820,18
6821,142,1
6821,178,1
6821,795,1
6821,3208,1
6821,3996,1
6821,4202,1
6821,4818,1
6821,5879,1
6821,7634,1
6822,423,1
6822,2126,1
6822,3054,1
6822,3915,1
6822,4292,3
6822,4779,1
6822,4885,1
6822,5336,1
6822,5965,1
6822,5966,2
6822,6822,2
6822,6828,1
6823,143,1
6823,190,1
6823,841,1
6823,2699,2
6823,3509,1
6823,3594,1
6823,4029,1
6823,4825,1
6823,4845,3
6823,4974,7
6823,5489,1
6823,5563,3
6823,6242,1
6823,6359,1
6823,6823,3
6823,7303,1
6824,28,1
6824,88,1
6824,5058,1
6825,3192,1
6825,6825,1
6826,542,1
6826,1336,1
6826,1715,1
6826,1828,2
6826,2401,2
6826,3231,3
6826,4076,3
6826,4097,1
6826,5255,34
6826,6407,1
6826,6594,1
6826,6826,11
6827,209,2
6827,328,1
6827,5129,1
6828,5963,3
6828,5965,9
6828,5966,2
6828,6822,2
6828,6828,1
6829,43,3
6829,407,1
6829,596,1
6829,1064,1
6829,4722,1
6829,5438,1
6829,5984,1
6830,5615,1
6830,5938,1
6831,43,31
6831,50,1
6831,110,10
6831,143,1
6831,190,1
6831,295,1
6831,440,1
6831,619,1
6831,1108,1
6831,1616,5
6831,1819,2
6831,1931,1
6831,1955,1
6831,2034,1
6831,2092,3
6831,2099,1
6831,2314,1
6831,2394,2
6831,2436,1
6831,2526,1
6831,2632,12
6831,3355,1
6831,3461,1
6831,3634,31
6831,3769,1
6831,3779,1
6831,4957,10
6831,5117,1
6831,5238,1
6831,5468,1
6831,5482,1
6831,5591,1
6831,5622,1
6831,5670,1
6831,6481,1
6831,6831,4
6831,7090,9
6831,7554,2
6831,7640,1
6831,7777,1
6832,634,1
6832,1069,2
6832,1457,8
6832,5398,2
6832,5914,1
6832,6832,1
6832,7054,4
6833,799,1
6833,5336,9
6833,5963,2
6833,6828,1
6833,6833,3
6834,43,1
6834,125,1
6834,143,1
6834,190,1
6834,196,1
6834,262,1
6834,460,1
6834,486,2
6834,658,1
6834,725,15
6834,1080,8
6834,1158,1
6834,1727,1
6834,1842,1
6834,1935,3
6834,2713,2
6834,3568,1
6834,3612,1
6834,5789,3
6834,6834,9
6835,1138,1
6835,4834,1
6835,6809,3
6835,7098,3
6836,43,1
6836,221,2
6836,262,2
6836,285,1
6836,303,3
6836,541,1
6836,1163,7
6836,1832,2
6836,1985,1
6836,2727,1
6836,3362,3
6836,3933,4
6836,4844,1
6836,5975,5
6836,6499,2
6836,6836,6
6836,6857,1
6836,7102,6
6837,177,2
6837,195,1
6837,662,1
6837,2270,1
6837,3210,1
6837,3271,1
6837,3723,1
6837,3945,1
6837,6744,1
6838,44,1
6838,118,1
6838,143,3
6838,159,2
6838,181,1
6838,190,2
6838,538,4
6838,554,1
6838,612,1
6838,620,1
6838,701,1
6838,764,5
6838,1038,1
6838,1417,1
6838,1849,1
6838,1857,3
6838,2085,1
6838,2641,1
6838,3157,2
6838,3561,1
6838,4701,1
6838,4779,1
6838,4822,1
6838,5159,1
6838,5735,1
6838,6838,2
6838,7296,1
6838,7335,1
6838,7465,1
6838,7671,2
6839,332,1
6839,397,1
6839,4108,1
6839,4282,2
6839,4736,1
6839,5015,1
6839,5110,1
6839,5909,2
6839,5922,1
6839,6280,1
6839,7587,7
6840,221,1
6840,353,1
6840,520,1
6840,666,2
6840,1104,1
6840,1898,1
6840,2236,1
6840,2477,1
6840,2585,1
6840,2601,1
6840,3243,1
6840,3721,2
6840,3825,1
6840,5026,1
6840,5332,1
6840,5498,3
6840,5504,2
6840,5515,8
6840,5557,1
6840,5605,1
6840,6386,1
6840,6840,9
6840,6884,2
6840,7390,4
6840,7643,2
6840,7657,2
6841,43,1
6841,272,1
6841,291,1
6841,379,1
6841,634,1
6841,682,1
6841,938,1
6841,998,3
6841,1503,1
6841,1622,1
6841,2523,1
6841,2722,2
6841,2803,2
6841,3255,1
6841,3603,1
6841,3783,1
6841,3809,4
6841,4173,4
6841,4286,4
6841,4373,3
6841,4729,7
6841,5337,1
6841,5421,1
6841,5438,14
6841,5718,6
6841,6078,1
6841,6269,1
6841,6335,13
6841,6438,1
6841,6841,9
6841,6903,1
6841,6919,1
6841,7183,5
6841,7491,1
6841,7532,1
6841,7773,10
6842,107,2
6842,5560,1
6843,1622,2
6843,2489,4
6843,4124,1
6843,4833,1
6843,5697,1
